filename,rel_path,abs_path,title,subtitle,author,publisher,language,confidence,is_book_cover,notes,ok,error,model
_ Individuo y Sociedad - Ricardo M. Rojas.jpg, Unión Editorial\Derecho y Libertad\_ Individuo y Sociedad - Ricardo M. Rojas.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\_ Individuo y Sociedad - Ricardo M. Rojas.jpg,INDIVIDUO Y SOCIEDAD,Seis ensayos desde el individualismo metodológico,RICARDO M. ROJAS,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg, Unión Editorial\Derecho y Libertad\JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,JUSTICIA A LA VENTA,Descubre el precio de la corrupción,PABLO SÁNCHEZ NASSIF,Derecho y Libertad,es,0.9,True,,True,,gpt-4o-mini
LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD. EL CASO VENEZUELA.jpg, Unión Editorial\Derecho y Libertad\LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD. EL CASO VENEZUELA.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD. EL CASO VENEZUELA.jpg,LA SUPRESIÓN DE LA PROPIEDAD COMO CRIMEN DE LESA HUMANIDAD,El caso Venezuela,RICARDO M. ROJAS; ANDREA RONDÓN GARCÍA,,es,0.9,True,,True,,gpt-4o-mini
la-decision-judicial-y-la-certidumbre-juridica.jpg, Unión Editorial\Derecho y Libertad\la-decision-judicial-y-la-certidumbre-juridica.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Derecho y Libertad\la-decision-judicial-y-la-certidumbre-juridica.jpg,LA DECISIÓN JUDICIAL Y LA CERTIDUMBRE JURÍDICA,,RICARDO MANUEL ROJAS,Unión Editorial,es,1.0,True,,True,,gpt-4o-mini
EL-PODER-FISCAL.jpg, Unión Editorial\EL-PODER-FISCAL.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\EL-PODER-FISCAL.jpg,El poder fiscal,Fundamentos analíticos de una constitución fiscal,Geoffrey Brennan; James M. Buchanan,Unión Editorial,es,1.0,True,,True,,gpt-4o-mini
EMPRESAS-FAMILIARES.jpg, Unión Editorial\Empresa Familiar\EMPRESAS-FAMILIARES.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\EMPRESAS-FAMILIARES.jpg,EMPRESAS FAMILIARES: LA PROFESIONALIZACIÓN DE LOS CONSEJEROS DE FAMILIA,,FERNANDO NOGALES LOZANO,Unión Editorial,es,1.0,True,,True,,gpt-4o-mini
la-educacion-econommica-de-las-empresas-familiars1-95c3.png, Unión Editorial\Empresa Familiar\la-educacion-econommica-de-las-empresas-familiars1-95c3.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\la-educacion-econommica-de-las-empresas-familiars1-95c3.png,LA EDUCACIÓN ECONÓMICA DE LAS EMPRESAS FAMILIARES,Desde la perspectiva de la Escuela Austriaca de Economía,FERNANDO NOGALES LOZANO,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
la-importancia-del-empresario-familiar-en-la-riqueza-de.png, Unión Editorial\Empresa Familiar\la-importancia-del-empresario-familiar-en-la-riqueza-de.png,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\la-importancia-del-empresario-familiar-en-la-riqueza-de.png,LA IMPORTANCIA DEL EMPRESARIO FAMILIAR EN LA RIQUEZA DE LOS PAÍSES,,FERNANDO NOGALES LOZANO (Coordinador),,es,0.9,True,,True,,gpt-4o-mini
Lecturas-para-una-teoria-economica.jpg, Unión Editorial\Empresa Familiar\Lecturas-para-una-teoria-economica.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\Lecturas-para-una-teoria-economica.jpg,Teoría económica de la empresa,Del contractualismo a la Escuela Austriaca y el Constitucionalismo,ADRIÁN O. RAVIER; LEONARDO RAVIER,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Teoría económica de la empresa.jpg, Unión Editorial\Empresa Familiar\Teoría económica de la empresa.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Empresa Familiar\Teoría económica de la empresa.jpg,Teoría económica de la empresa,Del contractualismo a la Escuela Austriaca y el Constitucionalismo,Adrián O. Ravier; Leonardo Ravier,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
filosofixxa-para-filoxxsofos.jpg, Unión Editorial\filosofixxa-para-filoxxsofos.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\filosofixxa-para-filoxxsofos.jpg,Filosofía para filósofos,,Gabriel J. Zanotti,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
IMG_20250415_154341.jpg, Unión Editorial\IMG_20250415_154341.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\IMG_20250415_154341.jpg,LA MÁQUINA FINANCIERA DEL EXPOLIO,CÓMO BANCOS Y GOBIERNOS SE LUCRAN A TU COSTA,Vicente Moreno; Alberto Romero,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
IMG_20250416_162447.jpg, Unión Editorial\IMG_20250416_162447.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\IMG_20250416_162447.jpg,FUNDAMENTOS DE LA BANCA CENTRAL Y DE LA LIBERTAD BANCARIA,,VERA C. SMITH,Unión Editorial - Ediciones Aosta,es,0.9,True,,True,,gpt-4o-mini
La sabiduría de Henry Hazlitt.jpg, Unión Editorial\La sabiduría de Henry Hazlitt.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\La sabiduría de Henry Hazlitt.jpg,La sabiduría de,,Henry Hazlitt,Universidad Francisco Marroquín,es,0.9,True,,True,,gpt-4o-mini
La-familia-en-la-actualidad-1.jpg, Unión Editorial\La-familia-en-la-actualidad-1.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\La-familia-en-la-actualidad-1.jpg,"LA FAMILIA EN LA ACTUALIDAD, PROFECÍA DE UNA NUEVA HUMANIDAD",,JUAN JOSÉ PÉREZ-SOBA DIEZ DEL CORRAL,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
la-libertad-de-emision-del-dinero-bancario.jpg, Unión Editorial\la-libertad-de-emision-del-dinero-bancario.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\la-libertad-de-emision-del-dinero-bancario.jpg,LA LIBERTAD DE EMISIÓN DEL DINERO BANCARIO,Crítica del monopolio del Banco Emisor Central,GEORGE A. SELGIN,"EDICIONES AOSTA, S.A.",es,0.9,True,,True,,gpt-4o-mini
la-teoria-austriaca-del-valor-el-capital-y-el-interes.jpg, Unión Editorial\la-teoria-austriaca-del-valor-el-capital-y-el-interes.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\la-teoria-austriaca-del-valor-el-capital-y-el-interes.jpg,"LA TEORÍA AUSTRIACA DEL VALOR, EL CAPITAL Y EL INTERÉS",Vida y obra de Eugen von Böhm-Bawerk,Klaus H. Hennings,EDICIONES AONTA,es,0.9,True,,True,,gpt-4o-mini
Adam-Smith-Resumido.jpg, Unión Editorial\Laissez-Faire\Adam-Smith-Resumido.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\Adam-Smith-Resumido.jpg,Adam Smith: La riqueza de las naciones y La teoría de los sentimientos morales,resumidas,Eamonn Butler,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
El-rostro-humano-del-capitalismo-global.jpg, Unión Editorial\Laissez-Faire\El-rostro-humano-del-capitalismo-global.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\El-rostro-humano-del-capitalismo-global.jpg,EL ROSTRO HUMANO DEL CAPITALISMO GLOBAL,"Ensayos de Historia, Política y Economía",Adrián O. Ravier,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
La-amenaza-de-huelga.jpg, Unión Editorial\Laissez-Faire\La-amenaza-de-huelga.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\La-amenaza-de-huelga.jpg,LA AMENAZA DE HUELGA,Consecuencias económicas de la contratlación colectiva,William H. Hutt,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
la-contratacion-colectiva.jpg, Unión Editorial\Laissez-Faire\la-contratacion-colectiva.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\la-contratacion-colectiva.jpg,LA CONTRATACIÓN COLECTIVA,,William H. Hutt; Juan Pablo Maldonado Moreno,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
PRINCIPIOS-LIBERALES.jpg, Unión Editorial\Laissez-Faire\PRINCIPIOS-LIBERALES.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Laissez-Faire\PRINCIPIOS-LIBERALES.jpg,PRINCIPIOS LIBERALES,,Dario Antiseri,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
lecciones-breves-de-una-crisis-economica-2007-2014.jpg, Unión Editorial\lecciones-breves-de-una-crisis-economica-2007-2014.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\lecciones-breves-de-una-crisis-economica-2007-2014.jpg,Lecciones breves de una crisis económica,2007-2014,José Antonio de Aguirre,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Bienestar-para-todos.jpg, Unión Editorial\Monografías\Bienestar-para-todos.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\Bienestar-para-todos.jpg,Bienestar para todos,,Ludwig Erhard; Enrique Tierno Galván,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Cartas-de-un-culpable-liberal.jpg, Unión Editorial\Monografías\Cartas-de-un-culpable-liberal.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\Cartas-de-un-culpable-liberal.jpg,Cartas de un «culpable» liberal,Prólogo de Bernardo Rabassa,Álvaro Lodares Pérez; Bernardo Rabassa,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
CONTRA-EL-INTERVENCIONISMO.jpg, Unión Editorial\Monografías\CONTRA-EL-INTERVENCIONISMO.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\CONTRA-EL-INTERVENCIONISMO.jpg,Contra el intervencionismo,Prólogo de Jesús Huerta de Soto,Álvaro Lodares Pérez,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Desde-la-Libertad.jpg, Unión Editorial\Monografías\Desde-la-Libertad.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\Desde-la-Libertad.jpg,Desde la Libertad,Prólogo de Lorenzo Bernaldo de Quirós,Álvaro Lodares Pérez,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Escritos-liberales.jpg, Unión Editorial\Monografías\Escritos-liberales.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\Escritos-liberales.jpg,Escritos liberales,Prólogo de Francisco Cabrillo Prefacio de Juan Ramón Rallo,Álvaro Ladares Pérez,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
etica-clasicos.jpg, Unión Editorial\Monografías\etica-clasicos.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\etica-clasicos.jpg,ÉTICA,Hacia una versión moderna de los temas clásicos,LEONARDO POLO,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
etica-economica.jpg, Unión Editorial\Monografías\etica-economica.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\etica-economica.jpg,Ética económica,Introducción de Santiago García Echevarría,Arthur F. Utz,UNION EDITORIAL,es,0.9,True,,True,,gpt-4o-mini
JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg, Unión Editorial\Monografías\JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\JUSTICIA A LA VENTA DESCUBRE EL PRECIO DE LA CORRUPCIÓN.jpg,Nación y nacionalismos,,JOAN COSTA BOU,UNIÓN EDITORIAL,es,0.9,True,,True,,gpt-4o-mini
POBREZA-Y-MERCADO.jpg, Unión Editorial\Monografías\POBREZA-Y-MERCADO.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Monografías\POBREZA-Y-MERCADO.jpg,Pobreza y mercado,Prólogo de Dalmacio Negro,Álvaro Lodares Pérez,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
61tJ6cfLDyL._SY466_.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\61tJ6cfLDyL._SY466_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\61tJ6cfLDyL._SY466_.jpg,LA ECONOMÍA Y EL BIENESTAR PÚBLICO,HISTORIA FINANCIERA Y ECONÓMICA DE LOS ESTADOS UNIDOS (1914-1946),BENJAMIN M. ANDERSON,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
_EL-VERDADERO-LINCOLN.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\_EL-VERDADERO-LINCOLN.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\_EL-VERDADERO-LINCOLN.jpg,EL VERDADERO LINCOLN,"UNA NUEVA VISIÓN DE ABRAHAM LINCOLN, SU PROGRAMA Y UNA GUERRA INNECESARIA",THOMAS J. DILORENZO,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
_La Educación y el Estado - E.G. West.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\_La Educación y el Estado - E.G. West.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\_La Educación y el Estado - E.G. West.jpg,LA EDUCACIÓN Y EL ESTADO,Un Estudio de Economía Política,E. G. WEST,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
_La soberanía del individuo - Pierre Lemieux.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\_La soberanía del individuo - Pierre Lemieux.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\_La soberanía del individuo - Pierre Lemieux.jpg,LA SOBERANÍA DEL INDIVIDUO,FUNDAMENTOS Y CONSECUENCIAS DEL NUEVO LIBERALISMO,PIERRE LEMIEUX,Union Editorial,es,0.9,True,,True,,gpt-4o-mini
_maxxs-allaxx-de-la-oferta-y-la-demanda.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\_maxxs-allaxx-de-la-oferta-y-la-demanda.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\_maxxs-allaxx-de-la-oferta-y-la-demanda.jpg,Más allá de la oferta y la demanda,segunda edición,Wilhelm Röpke,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
CONDUCTA-HUMANA-Y-SOCIEDAD-CIVIL.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\CONDUCTA-HUMANA-Y-SOCIEDAD-CIVIL.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\CONDUCTA-HUMANA-Y-SOCIEDAD-CIVIL.jpg,CONDUCTA HUMANA Y SOCIEDAD CIVIL,INTRODUCCIÓN A LA FILOSOFÍA POLÍTICA DE M. OAKESHOTT,FRANCISCO JAVIER LÓPEZ ATANES,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
EL DESAFÍO DE HAYEK.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\EL DESAFÍO DE HAYEK.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\EL DESAFÍO DE HAYEK.jpg,El desafío de Hayek,UNA BIOGRAFÍA INTELECTUAL DE F.A. HAYEK,Bruce Caldwell,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
EL-IDEAL-CULTURAL-DEL-LIBERALISMO.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\EL-IDEAL-CULTURAL-DEL-LIBERALISMO.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\EL-IDEAL-CULTURAL-DEL-LIBERALISMO.jpg,EL IDEAL CULTURAL DEL LIBERALISMO,La filosofía política del ordo-liberalismo,Andreas A. Böhmler,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
EL-NEW-DEAL-DEL-COMERCIO-GLOBAL.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\EL-NEW-DEAL-DEL-COMERCIO-GLOBAL.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\EL-NEW-DEAL-DEL-COMERCIO-GLOBAL.jpg,EL NEW DEAL DEL COMERCIO GLOBAL,GÉNESIS IDEOLÓGICA DEL ORDENAMIENTO ECONÓMICO DE LA POSGUERRA,APARICIO CAICEDO,UNIÓN EDITORIAL,es,0.9,True,,True,,gpt-4o-mini
"Escuela Austríaca en los Negocios_ Teoría del Caos, Pensa, Pensatiemo no Lineal y la Perspectiva Ética.png"," Unión Editorial\Nueva Biblioteca de la Libertad\Escuela Austríaca en los Negocios_ Teoría del Caos, Pensa, Pensatiemo no Lineal y la Perspectiva Ética.png","D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\Escuela Austríaca en los Negocios_ Teoría del Caos, Pensa, Pensatiemo no Lineal y la Perspectiva Ética.png","ESCUELA AUSTRÍACA EN LOS NEGOCIOS: TEORÍA DEL CAOS, PENSAMIENTO NO LINEAL Y LA PERSPECTIVA ÉTICA",,Alberto Benegas Lynch (h); Adrián Ravier,Unión Editorial Argentina,es,0.9,True,,True,,gpt-4o-mini
estudios-de-politica-economica.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\estudios-de-politica-economica.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\estudios-de-politica-economica.jpg,Estudios de política económica,(1998-2006),Juergen B. Donges,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
FUNDAMENTOS-DE-LA-BANCA-CENTRAL-Y-DE-LA-LIBERTAD-BANCARIA.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\FUNDAMENTOS-DE-LA-BANCA-CENTRAL-Y-DE-LA-LIBERTAD-BANCARIA.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\FUNDAMENTOS-DE-LA-BANCA-CENTRAL-Y-DE-LA-LIBERTAD-BANCARIA.jpg,Fundamentos de la banca central y de la libertad bancaria,,Vera C. Smith,Unión Editorial; Ediciones Aosta,es,0.9,True,,True,,gpt-4o-mini
la-agricultura-y-el-estado.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\la-agricultura-y-el-estado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\la-agricultura-y-el-estado.jpg,LA AGRICULTURA Y EL ESTADO,UN ANÁLISIS CRÍTICO SOBRE LA INTERVENCIÓN DEL ESTADO EN LA AGRICULTURA,"E.C. PASOUR, JR.; RANDAL R. RUCKER",Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
la-economia-del-tiempo-y-de-la-ignorancia.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\la-economia-del-tiempo-y-de-la-ignorancia.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\la-economia-del-tiempo-y-de-la-ignorancia.jpg,LA ECONOMÍA DEL TIEMPO Y DE LA IGNORANCIA,,"GERALD P. O'DRISCOLL, Jr.; MARIO J. RIZZO",Unión Editorial,es,1.0,True,,True,,gpt-4o-mini
la-fuerza-economica-de-la-libertad.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\la-fuerza-economica-de-la-libertad.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\la-fuerza-economica-de-la-libertad.jpg,LA FUERZA ECONÓMICA DE LA LIBERTAD,,JOSÉ JUAN FRANCH,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
la-teoria-de-la-economia.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\la-teoria-de-la-economia.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\la-teoria-de-la-economia.jpg,LA TEORÍA DE LA ECONOMÍA,QUINTA EDICIÓN,Wilhelm Röpke,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
las-raices-del-capitalismo-1.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\las-raices-del-capitalismo-1.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\las-raices-del-capitalismo-1.jpg,LAS RAÍCES DEL CAPITALISMO,,John Chamberlain,Unión Editorial,es,1.0,True,,True,,gpt-4o-mini
Liberalismo-contra-liberalismo.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\Liberalismo-contra-liberalismo.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\Liberalismo-contra-liberalismo.jpg,Liberalismo contra liberalismo,Análisis teórico de las obras de Ludwig von Mises y Gary Becker,Javier Aranzadi del Cerro,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
liberalismo-y-estatismo-en-el-siglo-de-oro-espanol.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\liberalismo-y-estatismo-en-el-siglo-de-oro-espanol.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\liberalismo-y-estatismo-en-el-siglo-de-oro-espanol.jpg,Liberalismo y estatismo en el siglo de oro español,,Rogelio Fernández Delgado,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Libro Faltante.webp, Unión Editorial\Nueva Biblioteca de la Libertad\Libro Faltante.webp,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\Libro Faltante.webp,ECOLOGÍA DE MERCADO,,TERRY L. ANDERSON; DONALD R. LEAL,Unión Editorial Argentina,es,0.9,True,,True,,gpt-4o-mini
plan-accioxxn-y-mercado.jpg, Unión Editorial\Nueva Biblioteca de la Libertad\plan-accioxxn-y-mercado.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\ Unión Editorial\Nueva Biblioteca de la Libertad\plan-accioxxn-y-mercado.jpg,"PLAN, ACCIÓN Y MERCADO",UN ANÁLISIS ACERCA DE LA NATURALEZA Y ALCANCE DE LA TEORÍA ECONÓMICA CONTEMPORÁNEA,ÁNGEL RODRÍGUEZ GARCÍA-BRAZALES,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
110 notas en libertad educativa_.jpg,110 notas en libertad educativa_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\110 notas en libertad educativa_.jpg,110 NOTAS,en libertad educativa,EDGARDO ZABLOTSKY; Alberto Benegas Lynch (h),,es,0.9,True,,True,,gpt-4o-mini
9788472099562D-267x431.jpg,9788472099562D-267x431.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\9788472099562D-267x431.jpg,ANARKHOS,Esbozo de la organización política y económica de la sociedad futura,Gustave de Molinari,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
9788472099593D.jpg,9788472099593D.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\9788472099593D.jpg,ANARKHOS,Principios del anarcocapitalismo y la demarquía,ANTONY P. MUELLER; Gilberto Ramírez Espinosa,Unión Editorial,es,0.9,True,,True,,gpt-4o-mini
Achaques y manias de la Sociología Moderna.jpg,Achaques y manias de la Sociología Moderna.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Achaques y manias de la Sociología Moderna.jpg,Achaques y manías de la sociología moderna,y ciencias afines,Pitirim A. Sorokin,"AGUILAR, S. A. DE EDICIONES",es,0.9,True,,True,,gpt-4o-mini
Afrolibertarismo en construcción a través de la visión libertaria.jpg,Afrolibertarismo en construcción a través de la visión libertaria.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Afrolibertarismo en construcción a través de la visión libertaria.jpg,Afrolibertarismo en construcción,Cartilla de combate y argumentación capitalista educación antimarxista,Armando Capito,,es,0.9,True,,True,,gpt-4o-mini
Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\Agorismo_ Hacia una sociedad anarquista de mercado_.jpg,AGORISMO,Hacia una sociedad anarquista de mercado,ERVIN TORRES AGUILAR,,es,0.9,True,,True,,gpt-4o-mini
AnarcoDigital.jpg,AnarcoDigital.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\AnarcoDigital.jpg,AnarcoDigital,,Luis Henrique de O. de Souza,,es,0.9,True,,True,,gpt-4o-mini
anarkia-G.jpg,anarkia-G.jpg,D:\Documentos\Acracia\Biblioteca Acracia\  😬 Libros FALTANTES\anarkia-G.jpg,ANARKÍA,ANARCOLEPSIS,Simón Royo,,es,0.9,True,,True,,gpt-4o-mini
